id_entrega,id_mensajero,fecha,ciudad,zona,distancia_km,tiempo_entrega_minutos,valor_paquete,estado,calificacion_cliente,tipo_vehiculo,experiencia_mensajero
E10220,M014,2024-02-02 21:07:00,Cali,Chipichape,5.8,23.6,222900.0,Entregado,3.8,Moto,<1 año
E10221,M017,2024-02-21 21:04:00,Bogotá,Chapinero,10.6,43.7,34500.0,Entregado,4.0,Moto,1-3 años
E10222,M148,2024-03-21 07:09:00,Cali,Centro,3.1,21.1,173200.0,Entregado,4.7,Camioneta,1-3 años
E10223,M039,2024-03-13 15:05:00,Barranquilla,Siape,11.8,33.3,387700.0,Entregado,4.2,Moto,>5 años
E10224,M064,2024-01-16 19:38:00,Medellín,El Poblado,10.8,85.8,418500.0,Entregado,3.5,Camioneta,3-5 años
E10225,M058,2024-03-07 18:28:00,Barranquilla,Riomar,7.9,40.6,240100.0,Entregado,3.7,Moto,>5 años
E10226,M114,2024-02-08 19:19:00,Barranquilla,Sur,7.8,27.7,335500.0,Entregado,5.0,Moto,>5 años
E10227,M146,2024-03-20 07:39:00,Bogotá,Suba,13.7,92.5,47600.0,Perdido,,Moto,<1 año
E10228,M026,2024-01-27 12:16:00,Cali,Centro,5.0,27.0,256500.0,Entregado,5.0,Camioneta,1-3 años
E10229,M021,2024-01-21 13:11:00,Cali,Granada,5.1,24.9,198600.0,Entregado,4.7,Camioneta,3-5 años
E10230,M142,2024-01-10 11:00:00,Bucaramanga,Norte,7.9,21.1,91200.0,Entregado,4.5,Moto,1-3 años
E10231,M105,2024-02-27 21:18:00,Medellín,Bello,8.2,21.9,141100.0,Entregado,5.0,Moto,3-5 años
E10232,M009,2024-01-30 15:45:00,Medellín,Envigado,8.0,36.7,94100.0,Entregado,4.4,Moto,<1 año
E10233,M073,2024-03-30 20:04:00,Medellín,Laureles,3.2,14.5,490400.0,Entregado,4.4,Moto,<1 año
E10234,M060,2024-02-03 12:27:00,Bogotá,Suba,6.5,25.2,284700.0,Entregado,5.0,Moto,1-3 años
E10235,M030,2024-03-10 13:41:00,Bucaramanga,Cabecera,8.0,29.6,149900.0,Entregado,4.8,Moto,1-3 años
E10236,M039,2024-02-04 10:04:00,Barranquilla,Norte,12.8,46.0,109700.0,Entregado,4.9,Moto,>5 años
E10237,M016,2024-01-22 15:38:00,Bucaramanga,Cabecera,8.1,28.4,494700.0,Entregado,5.0,Moto,1-3 años
E10238,M146,2024-02-06 20:07:00,Barranquilla,Sur,4.2,21.3,32200.0,Entregado,4.7,Moto,<1 año
E10239,M120,2024-03-29 15:44:00,Cali,San Fernando,7.5,22.6,385600.0,Entregado,5.0,Camioneta,1-3 años
E10240,M104,2024-02-04 22:34:00,Bogotá,Usaquén,13.1,46.4,180000.0,Entregado,4.2,Moto,3-5 años
E10241,M127,2024-02-26 08:38:00,Medellín,Envigado,6.9,37.0,359300.0,Entregado,4.6,Moto,3-5 años
E10242,M011,2024-02-25 16:38:00,Barranquilla,Siape,5.8,17.1,351100.0,Entregado,5.0,Moto,1-3 años
E10243,M065,2024-01-04 08:14:00,Bogotá,Chapinero,7.3,39.8,103600.0,Entregado,4.2,Moto,1-3 años
E10244,M148,2024-03-16 06:48:00,Cali,San Fernando,7.5,33.2,190500.0,Entregado,4.0,Camioneta,1-3 años
E10245,M069,2024-03-14 07:48:00,Bogotá,Centro,14.6,67.0,445200.0,Entregado,3.9,Moto,>5 años
E10246,M045,2024-03-01 22:41:00,Bucaramanga,Centro,8.8,38.4,170100.0,Entregado,4.8,Moto,1-3 años
E10247,M114,2024-02-05 11:37:00,Barranquilla,Siape,8.4,31.1,426100.0,Entregado,4.0,Moto,>5 años
E10248,M112,2024-03-22 21:05:00,Bogotá,Suba,4.2,11.3,260700.0,Entregado,4.7,Moto,>5 años
E10249,M121,2024-02-14 19:21:00,Medellín,Centro,8.3,42.1,302500.0,Entregado,4.9,Camioneta,3-5 años
E10250,M083,2024-03-26 09:54:00,Barranquilla,Siape,10.1,63.6,257000.0,Perdido,,Moto,3-5 años
E10251,M042,2024-02-12 19:44:00,Bucaramanga,Centro,3.3,20.4,281800.0,Entregado,5.0,Moto,<1 año
E10252,M127,2024-02-06 18:52:00,Medellín,Bello,3.4,12.0,94000.0,Entregado,4.8,Moto,3-5 años
E10253,M141,2024-01-05 20:05:00,Cali,Chipichape,7.3,28.9,48500.0,Entregado,4.4,Moto,1-3 años
E10254,M081,2024-02-02 16:07:00,Medellín,Bello,3.3,14.5,113500.0,Entregado,5.0,Camioneta,1-3 años
E10255,M104,2024-03-06 06:42:00,Bogotá,Centro,13.6,43.9,305500.0,Entregado,4.9,Moto,3-5 años
E10256,M139,2024-02-29 19:03:00,Barranquilla,Riomar,7.1,46.2,396800.0,Entregado,4.2,Moto,<1 año
E10257,M049,2024-03-07 17:39:00,Barranquilla,Centro,6.3,33.8,225500.0,Entregado,4.8,Moto,1-3 años
E10258,M128,2024-03-21 20:48:00,Bucaramanga,Norte,4.2,11.1,113100.0,Entregado,4.4,Moto,1-3 años
E10259,M014,2024-01-27 14:35:00,Medellín,Laureles,10.5,54.3,162700.0,Entregado,4.2,Moto,<1 año
E10260,M034,2024-02-06 20:56:00,Bogotá,Chapinero,9.5,34.2,365300.0,Entregado,4.7,Moto,1-3 años
E10261,M125,2024-01-16 06:40:00,Bogotá,Usaquén,7.8,28.7,249800.0,Entregado,4.8,Camioneta,1-3 años
E10262,M062,2024-03-31 11:19:00,Barranquilla,Sur,10.4,36.5,261800.0,Entregado,4.9,Moto,1-3 años
E10263,M142,2024-01-02 19:05:00,Bucaramanga,Floridablanca,8.0,47.4,146900.0,Entregado,4.9,Moto,1-3 años
E10264,M058,2024-01-15 20:07:00,Bogotá,Suba,6.6,25.2,289900.0,Entregado,4.7,Moto,>5 años
E10265,M040,2024-03-04 15:32:00,Bogotá,Suba,14.7,65.5,22400.0,Entregado,3.5,Moto,1-3 años
E10266,M070,2024-02-23 21:30:00,Barranquilla,Riomar,3.5,10.0,234600.0,Entregado,4.4,Moto,>5 años
E10267,M063,2024-02-28 10:24:00,Bucaramanga,Centro,9.6,35.4,13200.0,Entregado,4.7,Moto,1-3 años
E10268,M049,2024-03-17 22:47:00,Barranquilla,Centro,8.9,32.8,340500.0,Entregado,4.0,Moto,1-3 años
E10269,M035,2024-01-09 14:49:00,Barranquilla,Sur,10.0,48.6,224700.0,Entregado,4.2,Moto,1-3 años
E10270,M107,2024-02-13 22:17:00,Medellín,El Poblado,6.0,22.9,350900.0,Entregado,4.0,Moto,>5 años
E10271,M001,2024-02-06 15:53:00,Barranquilla,Sur,10.3,45.5,189300.0,Entregado,4.2,Moto,>5 años
E10272,M149,2024-03-25 21:55:00,Bogotá,Chapinero,7.4,24.1,322200.0,Entregado,5.0,Moto,<1 año
E10273,M039,2024-02-27 21:22:00,Barranquilla,Riomar,12.4,30.0,482000.0,Entregado,4.7,Moto,>5 años
E10274,M086,2024-03-11 18:29:00,Barranquilla,Riomar,13.9,87.7,468400.0,Entregado,3.4,Camioneta,1-3 años
E10275,M083,2024-01-25 13:36:00,Barranquilla,Riomar,5.2,22.4,102800.0,Entregado,4.4,Moto,3-5 años
E10276,M099,2024-01-30 19:02:00,Barranquilla,Riomar,11.4,57.1,335100.0,Entregado,4.4,Camioneta,3-5 años
E10277,M082,2024-03-01 18:24:00,Bucaramanga,Girón,8.2,46.1,305900.0,Entregado,4.8,Moto,1-3 años
E10278,M039,2024-03-04 07:08:00,Barranquilla,Siape,9.1,30.8,67100.0,Entregado,4.9,Moto,>5 años
E10279,M129,2024-03-16 16:55:00,Barranquilla,Riomar,9.6,34.0,284700.0,Entregado,4.1,Moto,1-3 años
E10280,M026,2024-02-26 09:33:00,Cali,Centro,3.2,20.2,352900.0,Entregado,5.0,Camioneta,1-3 años
E10281,M117,2024-01-02 10:26:00,Bucaramanga,Centro,8.4,33.6,25600.0,Entregado,4.2,Moto,1-3 años
E10282,M040,2024-01-10 21:50:00,Barranquilla,Riomar,3.8,12.4,347500.0,Dañado,,Moto,1-3 años
E10283,M068,2024-02-13 18:41:00,Barranquilla,Siape,11.8,64.0,457300.0,Entregado,2.7,Moto,1-3 años
E10284,M021,2024-02-12 18:20:00,Barranquilla,Siape,7.5,50.5,26000.0,Entregado,3.9,Camioneta,3-5 años
E10285,M125,2024-03-10 07:39:00,Bogotá,Usaquén,15.7,116.8,334300.0,Entregado,3.4,Camioneta,1-3 años
E10286,M018,2024-01-31 15:14:00,Bucaramanga,Centro,8.8,25.1,183900.0,Entregado,5.0,Moto,1-3 años
E10287,M024,2024-02-25 09:48:00,Cali,Sur,6.7,31.3,56900.0,Entregado,5.0,Moto,1-3 años
E10288,M026,2024-02-26 11:44:00,Cali,Centro,8.8,28.2,164300.0,Entregado,5.0,Camioneta,1-3 años
E10289,M077,2024-01-04 07:20:00,Barranquilla,Centro,12.2,71.9,458400.0,Entregado,3.8,Moto,<1 año
E10290,M015,2024-02-07 17:23:00,Barranquilla,Norte,6.7,41.7,483200.0,Entregado,4.7,Moto,1-3 años
E10291,M111,2024-01-19 13:33:00,Bogotá,Suba,15.4,68.0,333200.0,Entregado,3.1,Moto,3-5 años
E10292,M106,2024-03-13 11:10:00,Medellín,Laureles,8.6,24.1,93800.0,Entregado,5.0,Moto,1-3 años
E10293,M045,2024-01-11 18:39:00,Bucaramanga,Cabecera,7.7,28.7,125100.0,Entregado,5.0,Moto,1-3 años
E10294,M062,2024-03-04 10:14:00,Barranquilla,Norte,5.9,17.3,291200.0,Entregado,4.3,Moto,1-3 años
E10295,M119,2024-03-22 14:29:00,Medellín,El Poblado,10.1,46.9,144900.0,Entregado,4.3,Moto,<1 año
E10296,M066,2024-03-26 06:57:00,Barranquilla,Riomar,8.0,33.6,465900.0,Entregado,4.5,Moto,1-3 años
E10297,M120,2024-02-06 11:04:00,Cali,Sur,4.7,21.7,247400.0,Entregado,4.9,Camioneta,1-3 años
E10298,M114,2024-02-14 15:40:00,Barranquilla,Siape,12.0,30.0,210100.0,Entregado,4.1,Moto,>5 años
E10299,M109,2024-03-29 14:29:00,Medellín,Envigado,9.3,44.2,211500.0,Entregado,4.2,Camioneta,3-5 años
E10300,M078,2024-01-26 18:54:00,Barranquilla,Norte,9.2,37.2,495000.0,Entregado,4.4,Moto,<1 año
E10301,M124,2024-01-14 13:24:00,Bucaramanga,Girón,9.8,45.5,313500.0,Entregado,4.4,Moto,1-3 años
E10302,M147,2024-02-15 15:44:00,Cali,Granada,6.3,13.9,58800.0,Entregado,4.8,Moto,>5 años
E10303,M076,2024-01-03 18:17:00,Bogotá,Chapinero,14.7,90.3,71700.0,Dañado,,Camioneta,3-5 años
E10304,M003,2024-03-13 07:58:00,Cali,Sur,3.6,17.6,19000.0,Entregado,5.0,Camioneta,3-5 años
E10305,M128,2024-02-06 13:38:00,Bucaramanga,Cabecera,7.4,23.3,498500.0,Entregado,4.9,Moto,1-3 años
E10306,M091,2024-01-29 12:39:00,Cali,Granada,6.0,21.1,278600.0,Entregado,4.6,Moto,1-3 años
E10307,M065,2024-03-27 10:40:00,Bogotá,Usaquén,4.6,12.9,54000.0,Entregado,4.6,Moto,1-3 años
E10308,M025,2024-03-21 07:19:00,Cali,Sur,3.6,20.7,160900.0,Entregado,4.9,Moto,>5 años
E10309,M113,2024-01-05 17:46:00,Bogotá,Centro,7.3,36.4,168500.0,Entregado,4.6,Moto,3-5 años
E10310,M034,2024-01-12 15:20:00,Bogotá,Kennedy,15.1,55.9,151200.0,Entregado,4.9,Moto,1-3 años
E10311,M107,2024-01-23 12:08:00,Cali,Granada,6.7,33.1,281000.0,Entregado,3.9,Moto,>5 años
E10312,M139,2024-02-16 22:32:00,Barranquilla,Siape,7.6,25.7,493800.0,Entregado,4.8,Moto,<1 año
E10313,M070,2024-01-22 14:58:00,Barranquilla,Sur,12.9,52.8,300200.0,Entregado,4.4,Moto,>5 años
E10314,M124,2024-02-07 16:51:00,Bucaramanga,Norte,6.8,24.6,367800.0,Entregado,4.5,Moto,1-3 años
E10315,M030,2024-02-29 08:09:00,Medellín,Bello,7.0,35.9,244500.0,Entregado,4.0,Moto,1-3 años
E10316,M058,2024-03-27 18:54:00,Barranquilla,Sur,9.6,46.3,347800.0,Entregado,3.8,Moto,>5 años
E10317,M143,2024-02-16 08:50:00,Cali,Granada,9.8,74.7,353200.0,Entregado,3.3,Moto,<1 año
E10318,M102,2024-01-02 14:34:00,Barranquilla,Siape,3.7,14.2,380600.0,Entregado,4.7,Camioneta,>5 años
E10319,M032,2024-02-28 17:43:00,Barranquilla,Siape,4.8,35.7,89300.0,Entregado,5.0,Moto,<1 año
E10320,M068,2024-03-15 18:52:00,Cali,Sur,5.5,24.8,327600.0,Entregado,5.0,Moto,1-3 años
E10321,M096,2024-01-14 13:30:00,Barranquilla,Norte,13.5,47.6,202000.0,Entregado,4.7,Camioneta,3-5 años
E10322,M007,2024-03-20 16:58:00,Cali,San Fernando,4.1,14.4,269700.0,Entregado,4.9,Camioneta,1-3 años
E10323,M057,2024-03-23 08:40:00,Bucaramanga,Girón,9.1,63.7,256200.0,Entregado,2.8,Camioneta,3-5 años
E10324,M119,2024-03-30 15:41:00,Medellín,Bello,10.5,55.7,485800.0,Entregado,4.7,Moto,<1 año
E10325,M105,2024-01-15 10:02:00,Cali,Chipichape,6.4,28.6,475800.0,Entregado,4.8,Moto,3-5 años
E10326,M010,2024-02-08 21:07:00,Barranquilla,Siape,6.4,30.8,452200.0,Entregado,3.7,Camioneta,1-3 años
E10327,M025,2024-01-31 10:24:00,Cali,Chipichape,4.0,10.0,116900.0,Entregado,4.8,Moto,>5 años
E10328,M117,2024-02-17 19:37:00,Bucaramanga,Norte,5.6,36.4,100600.0,Entregado,4.6,Moto,1-3 años
E10329,M040,2024-02-23 09:53:00,Bogotá,Suba,6.7,32.3,199500.0,Entregado,4.4,Moto,1-3 años
E10330,M126,2024-03-19 19:17:00,Cali,Chipichape,9.1,55.2,497300.0,Entregado,4.3,Camioneta,1-3 años
E10331,M009,2024-03-29 17:13:00,Barranquilla,Centro,5.4,40.7,47800.0,Entregado,3.6,Moto,<1 año
E10332,M114,2024-02-26 13:54:00,Bucaramanga,Cabecera,3.7,12.6,150100.0,Entregado,4.0,Moto,>5 años
E10333,M093,2024-01-13 17:34:00,Bucaramanga,Floridablanca,8.2,41.0,484200.0,Entregado,4.5,Moto,1-3 años
E10334,M092,2024-01-08 18:17:00,Bogotá,Centro,6.0,29.0,393000.0,Entregado,4.4,Moto,1-3 años
E10335,M049,2024-01-16 20:05:00,Barranquilla,Sur,13.9,49.1,210700.0,Retrasado,,Moto,1-3 años
E10336,M055,2024-03-23 06:03:00,Cali,San Fernando,8.6,20.9,98800.0,Perdido,,Moto,3-5 años
E10337,M086,2024-02-01 10:50:00,Barranquilla,Siape,10.0,31.7,367800.0,Entregado,4.4,Camioneta,1-3 años
E10338,M145,2024-01-27 08:53:00,Bogotá,Chapinero,8.3,41.5,129500.0,Entregado,3.7,Moto,>5 años
E10339,M142,2024-01-27 12:52:00,Bucaramanga,Girón,4.1,16.1,350500.0,Entregado,5.0,Moto,1-3 años
E10340,M060,2024-02-12 10:50:00,Bogotá,Centro,9.9,32.9,151200.0,Entregado,4.5,Moto,1-3 años
E10341,M001,2024-02-05 10:08:00,Cali,Centro,4.9,10.0,360100.0,Entregado,4.4,Moto,>5 años
E10342,M139,2024-02-02 11:07:00,Barranquilla,Norte,5.6,22.1,407000.0,Entregado,,Moto,<1 año
E10343,M007,2024-01-17 06:22:00,Cali,Granada,5.0,20.1,298900.0,Entregado,5.0,Camioneta,1-3 años
E10344,M061,2024-03-16 16:01:00,Barranquilla,Centro,11.6,42.9,199900.0,Entregado,4.3,Moto,1-3 años
E10345,M045,2024-02-03 07:08:00,Bucaramanga,Cabecera,2.7,13.6,466600.0,Dañado,,Moto,1-3 años
E10346,M108,2024-03-08 09:47:00,Medellín,Envigado,3.4,20.5,340700.0,Entregado,5.0,Camioneta,1-3 años
E10347,M017,2024-03-01 20:49:00,Bogotá,Usaquén,12.2,40.7,193200.0,Entregado,4.2,Moto,1-3 años
E10348,M093,2024-03-06 09:28:00,Barranquilla,Riomar,7.6,37.7,163000.0,Entregado,4.6,Moto,1-3 años
E10349,M129,2024-01-29 07:46:00,Barranquilla,Sur,7.7,42.6,168600.0,Entregado,4.1,Moto,1-3 años
E10350,M134,2024-02-08 20:41:00,Barranquilla,Riomar,7.5,17.0,165300.0,Entregado,5.0,Moto,>5 años
E10351,M008,2024-01-08 21:54:00,Cali,Centro,9.0,35.1,170800.0,Entregado,4.7,Moto,1-3 años
E10352,M103,2024-02-24 09:31:00,Medellín,Envigado,5.8,32.9,125500.0,Entregado,4.9,Moto,<1 año
E10353,M114,2024-01-10 08:20:00,Barranquilla,Sur,11.9,66.5,160500.0,Perdido,,Moto,>5 años
E10354,M038,2024-01-09 10:17:00,Bogotá,Kennedy,6.3,29.9,160900.0,Entregado,5.0,Moto,<1 año
E10355,M150,2024-03-11 16:24:00,Barranquilla,Sur,10.9,39.7,440800.0,Entregado,4.1,Moto,<1 año
E10356,M136,2024-02-07 20:32:00,Bogotá,Usaquén,4.6,14.4,471600.0,Entregado,5.0,Moto,1-3 años
E10357,M111,2024-01-13 09:54:00,Bogotá,Kennedy,10.5,55.8,441200.0,Entregado,4.5,Moto,3-5 años
E10358,M142,2024-01-28 19:28:00,Barranquilla,Sur,6.1,39.3,105900.0,Entregado,4.1,Moto,1-3 años
E10359,M059,2024-02-22 16:52:00,Medellín,El Poblado,5.5,18.7,424400.0,Entregado,4.3,Moto,1-3 años
E10360,M117,2024-02-21 19:46:00,Bucaramanga,Norte,4.0,21.4,92200.0,Entregado,4.4,Moto,1-3 años
E10361,M025,2024-02-10 19:20:00,Cali,Granada,4.2,23.0,124900.0,Entregado,5.0,Moto,>5 años
E10362,M066,2024-02-17 10:43:00,Medellín,Laureles,4.7,18.7,341000.0,Entregado,4.7,Moto,1-3 años
E10363,M122,2024-01-09 08:53:00,Bucaramanga,Floridablanca,2.7,17.1,444400.0,Entregado,5.0,Camioneta,3-5 años
E10364,M022,2024-01-12 19:06:00,Barranquilla,Centro,7.1,30.0,160800.0,Entregado,4.2,Camioneta,3-5 años
E10365,M096,2024-01-17 07:37:00,Cali,Granada,4.7,27.4,477200.0,Entregado,4.1,Camioneta,3-5 años
E10366,M144,2024-03-12 16:42:00,Bucaramanga,Cabecera,8.8,39.5,30900.0,Entregado,4.1,Camioneta,1-3 años
E10367,M032,2024-02-22 17:55:00,Barranquilla,Norte,6.1,46.9,468000.0,Entregado,4.8,Moto,<1 año
E10368,M109,2024-01-07 15:38:00,Bogotá,Kennedy,11.3,48.1,353500.0,Entregado,4.4,Camioneta,3-5 años
E10369,M080,2024-02-15 09:36:00,Bucaramanga,Cabecera,7.3,25.3,144300.0,Perdido,,Moto,1-3 años
E10370,M130,2024-01-28 10:42:00,Bogotá,Kennedy,6.1,24.8,197000.0,Entregado,4.6,Camioneta,3-5 años
E10371,M124,2024-01-29 09:22:00,Bucaramanga,Norte,3.6,18.7,174000.0,Entregado,4.9,Moto,1-3 años
E10372,M143,2024-02-17 09:48:00,Cali,San Fernando,7.0,44.6,325000.0,Entregado,4.7,Moto,<1 año
E10373,M072,2024-03-14 13:51:00,Medellín,Envigado,9.4,29.7,107700.0,Entregado,4.4,Moto,>5 años
E10374,M110,2024-03-12 06:38:00,Bucaramanga,Floridablanca,2.9,10.0,156000.0,Entregado,5.0,Moto,1-3 años
E10375,M069,2024-01-04 11:17:00,Medellín,Bello,4.1,13.3,373400.0,Entregado,4.7,Moto,>5 años
E10376,M080,2024-02-13 17:00:00,Bucaramanga,Norte,9.1,43.5,11900.0,Entregado,4.6,Moto,1-3 años
E10377,M047,2024-01-19 18:04:00,Bucaramanga,Girón,2.9,16.7,177600.0,Retrasado,,Moto,<1 año
E10378,M037,2024-03-22 06:05:00,Medellín,Laureles,11.3,38.7,400200.0,Entregado,5.0,Moto,3-5 años
E10379,M136,2024-01-28 18:26:00,Bogotá,Kennedy,13.7,73.1,377000.0,Entregado,3.6,Moto,1-3 años
E10380,M117,2024-02-13 11:23:00,Bucaramanga,Cabecera,4.1,13.8,62000.0,Entregado,4.7,Moto,1-3 años
E10381,M080,2024-02-11 08:56:00,Bucaramanga,Girón,6.1,31.3,110900.0,Entregado,4.0,Moto,1-3 años
E10382,M014,2024-01-20 11:48:00,Medellín,Centro,9.0,43.0,368300.0,Entregado,5.0,Moto,<1 año
E10383,M013,2024-03-27 08:17:00,Medellín,Laureles,11.4,54.5,169700.0,Entregado,4.6,Moto,3-5 años
E10384,M114,2024-03-25 19:31:00,Barranquilla,Riomar,12.6,39.8,356200.0,Entregado,4.6,Moto,>5 años
E10385,M114,2024-02-23 14:13:00,Barranquilla,Norte,8.9,32.1,139900.0,Entregado,4.2,Moto,>5 años
E10386,M132,2024-01-15 17:27:00,Medellín,El Poblado,10.4,52.1,356600.0,Entregado,4.4,Moto,1-3 años
E10387,M029,2024-02-06 21:33:00,Bucaramanga,Floridablanca,9.4,29.5,305200.0,Entregado,4.8,Moto,3-5 años
E10388,M079,2024-01-06 13:25:00,Medellín,Centro,9.6,54.6,377500.0,Entregado,4.1,Moto,1-3 años
E10389,M015,2024-01-01 12:19:00,Bucaramanga,Cabecera,5.0,20.8,280900.0,Entregado,4.3,Moto,1-3 años
E10390,M055,2024-01-18 14:18:00,Bucaramanga,Norte,6.4,24.8,420400.0,Entregado,4.0,Moto,3-5 años
E10391,M084,2024-01-16 06:31:00,Cali,Sur,5.3,17.7,197600.0,Entregado,4.8,Moto,1-3 años
E10392,M111,2024-01-23 10:24:00,Bogotá,Usaquén,7.1,23.0,172900.0,Entregado,4.4,Moto,3-5 años
E10393,M137,2024-03-31 13:32:00,Bogotá,Usaquén,8.9,43.7,425600.0,Entregado,4.3,Moto,1-3 años
E10394,M144,2024-03-26 17:04:00,Bucaramanga,Floridablanca,4.6,26.8,132400.0,Entregado,5.0,Camioneta,1-3 años
E10395,M102,2024-01-06 19:01:00,Barranquilla,Centro,11.4,61.8,427000.0,Entregado,3.0,Camioneta,>5 años
E10396,M118,2024-01-10 16:36:00,Bucaramanga,Cabecera,5.5,19.3,108900.0,Entregado,5.0,Camioneta,3-5 años
E10397,M110,2024-03-14 18:45:00,Bucaramanga,Girón,8.2,43.8,82500.0,Retrasado,,Moto,1-3 años
E10398,M107,2024-02-07 09:25:00,Bucaramanga,Norte,9.9,51.0,28300.0,Entregado,3.9,Moto,>5 años
E10399,M006,2024-02-11 11:51:00,Medellín,Bello,10.5,42.4,188100.0,Entregado,4.3,Moto,1-3 años
E10400,M118,2024-03-29 17:05:00,Bucaramanga,Cabecera,8.2,50.7,159200.0,Dañado,,Camioneta,3-5 años
E10401,M112,2024-01-14 13:27:00,Barranquilla,Norte,7.8,27.7,330300.0,Entregado,4.9,Moto,>5 años
E10402,M103,2024-03-08 08:25:00,Medellín,Centro,5.2,37.6,67900.0,Perdido,,Moto,<1 año
E10403,M080,2024-02-13 13:21:00,Bucaramanga,Centro,7.0,24.9,348900.0,Entregado,4.3,Moto,1-3 años
E10404,M044,2024-01-10 22:40:00,Barranquilla,Sur,8.9,33.8,227300.0,Entregado,4.3,Moto,1-3 años
E10405,M030,2024-03-08 22:12:00,Bucaramanga,Floridablanca,7.7,29.2,214400.0,Entregado,4.5,Moto,1-3 años
E10406,M090,2024-02-14 10:15:00,Bucaramanga,Norte,3.0,10.0,328900.0,Entregado,4.5,Moto,>5 años
E10407,M027,2024-01-19 14:12:00,Barranquilla,Riomar,11.7,83.5,247800.0,Entregado,3.9,Camioneta,<1 año
E10408,M045,2024-03-18 10:48:00,Bucaramanga,Floridablanca,9.9,26.9,29300.0,Entregado,5.0,Moto,1-3 años
E10409,M020,2024-01-23 21:29:00,Barranquilla,Riomar,9.9,55.7,447700.0,Entregado,4.0,Moto,<1 año
E10410,M145,2024-03-15 20:43:00,Medellín,Laureles,7.6,18.7,466200.0,Entregado,4.8,Moto,>5 años
E10411,M145,2024-03-23 16:55:00,Medellín,Centro,4.3,14.7,36900.0,Entregado,4.4,Moto,>5 años
E10412,M081,2024-01-20 20:04:00,Medellín,Centro,7.6,39.9,174100.0,Entregado,4.9,Camioneta,1-3 años
E10413,M121,2024-02-26 15:50:00,Cali,Chipichape,9.6,38.7,230500.0,Entregado,4.2,Camioneta,3-5 años
E10414,M071,2024-03-16 07:22:00,Cali,Centro,9.7,31.1,424100.0,Entregado,4.3,Moto,3-5 años
E10415,M130,2024-01-10 15:29:00,Medellín,Laureles,3.8,20.2,24200.0,Entregado,3.8,Camioneta,3-5 años
E10416,M116,2024-01-05 07:23:00,Bucaramanga,Floridablanca,6.8,40.4,14500.0,Entregado,4.5,Moto,<1 año
E10417,M074,2024-01-10 08:39:00,Bogotá,Suba,12.5,72.2,200500.0,Entregado,3.3,Moto,1-3 años
E10418,M130,2024-02-19 20:37:00,Bogotá,Chapinero,6.9,32.4,227300.0,Entregado,4.5,Camioneta,3-5 años
E10419,M142,2024-01-06 20:58:00,Bucaramanga,Girón,4.2,12.2,474800.0,Entregado,4.3,Moto,1-3 años
E10420,M147,2024-03-24 12:20:00,Cali,San Fernando,8.3,30.9,196600.0,Entregado,4.0,Moto,>5 años
E10421,M122,2024-03-05 10:03:00,Bucaramanga,Norte,8.0,23.7,75600.0,Retrasado,,Camioneta,3-5 años
E10422,M116,2024-01-14 16:45:00,Bucaramanga,Cabecera,7.2,26.5,211500.0,Entregado,4.5,Moto,<1 año
E10423,M022,2024-03-05 11:02:00,Barranquilla,Riomar,12.7,39.9,221800.0,Entregado,4.7,Camioneta,3-5 años
E10424,M064,2024-03-31 20:28:00,Cali,Granada,3.9,15.6,434500.0,Entregado,3.9,Camioneta,3-5 años
E10425,M135,2024-03-07 11:23:00,Bogotá,Kennedy,9.4,34.8,308700.0,Entregado,4.2,Moto,3-5 años
E10426,M096,2024-02-06 18:26:00,Barranquilla,Siape,3.5,18.0,23300.0,Entregado,4.6,Camioneta,3-5 años
E10427,M087,2024-03-27 07:50:00,Bucaramanga,Girón,4.9,32.6,62000.0,Entregado,4.8,Moto,<1 año
E10428,M086,2024-01-09 16:06:00,Barranquilla,Norte,8.1,31.2,413600.0,Entregado,4.9,Camioneta,1-3 años
E10429,M143,2024-03-27 18:18:00,Cali,San Fernando,4.5,32.0,266900.0,Entregado,4.3,Moto,<1 año
E10430,M065,2024-03-25 10:21:00,Bogotá,Kennedy,14.4,40.1,136200.0,Entregado,4.3,Moto,1-3 años
E10431,M021,2024-03-15 10:58:00,Cali,Sur,7.1,25.3,177100.0,Retrasado,,Camioneta,3-5 años
E10432,M090,2024-02-09 18:08:00,Bucaramanga,Girón,7.4,28.2,55000.0,Entregado,5.0,Moto,>5 años
E10433,M022,2024-02-09 18:41:00,Barranquilla,Sur,10.3,73.4,235100.0,Entregado,3.4,Camioneta,3-5 años
E10434,M085,2024-01-17 22:05:00,Medellín,Centro,11.5,37.7,490700.0,Entregado,4.8,Moto,>5 años
E10435,M109,2024-03-06 17:01:00,Bogotá,Usaquén,12.6,84.1,446500.0,Entregado,3.5,Camioneta,3-5 años
E10436,M093,2024-02-09 11:13:00,Medellín,Envigado,10.4,37.4,279800.0,Entregado,3.6,Moto,1-3 años
E10437,M088,2024-03-03 12:14:00,Medellín,Centro,9.8,40.4,380800.0,Entregado,4.2,Moto,<1 año
E10438,M036,2024-01-20 08:18:00,Cali,Centro,2.9,24.8,181300.0,Entregado,4.6,Camioneta,<1 año
E10439,M026,2024-03-05 22:02:00,Barranquilla,Norte,10.1,42.1,73600.0,Entregado,4.4,Camioneta,1-3 años
E10440,M087,2024-03-20 10:38:00,Bucaramanga,Centro,6.3,29.5,44700.0,Entregado,5.0,Moto,<1 año
